index,name,place_id,rating,rating_count,tags,address,price_level
959,Empire Garden Restaurant,ChIJT6O7KWt444kRdhrpLVrTapY,3.9,795,"('restaurant', 'point_of_interest', 'food', 'establishment')","690 Washington St, Boston",2
960,Bon Me Test Kitchen,ChIJxY3pVaNw44kRn9xALwSFEg4,4.3,227,"('cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","60 Binney St, Cambridge",1
961,Bon Me,ChIJmy3BA4Bw44kRN8yFB9HmAOI,4.3,462,"('meal_takeaway', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment')","313 Congress St, Boston",1
962,Phở Pasteur,ChIJGT7UkHd644kRBp4xE5qd4jQ,4.1,2407,"('restaurant', 'point_of_interest', 'food', 'establishment')","682 Washington St, Boston",1
963,Shanti Restaurant - Cambridge,ChIJgWNLr6Vw44kRJTEwXVzNx6s,4.0,454,"('restaurant', 'food', 'point_of_interest', 'establishment')","7 Broad Canal Way, Cambridge",2
964,Legal Sea Foods - Kendall Square,ChIJ3zZ14GRx44kRf47chF5aF0M,4.2,1570,"('restaurant', 'point_of_interest', 'food', 'establishment')","355 Main St, Cambridge",3
965,Mooo.... Seaport,ChIJwdhqQT5744kRfZwuoudcnYU,4.6,220,"('restaurant', 'point_of_interest', 'food', 'establishment')","49 Melcher St, Boston",Unknown
966,Latino Restaurant,ChIJg8LEHYJ544kRgg4eufP3FTs,4.1,287,"('restaurant', 'food', 'point_of_interest', 'establishment')","302 Centre St, Jamaica Plain",1
967,Luke's Lobster Back Bay,ChIJBSCy1A1644kRssHCo2KGKR0,4.4,1693,"('restaurant', 'food', 'point_of_interest', 'establishment')","75 Exeter St, Boston",2
968,La Morra,ChIJWdCE-ph544kRVuz0--BaOKM,4.5,378,"('restaurant', 'food', 'point_of_interest', 'establishment')","48 Boylston St, Brookline",3
969,Xiang Yu China Bistro,ChIJq6omypR544kR8i1k51Gwnmo,4.2,193,"('meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","1223 Beacon St, Brookline",2
970,Xiang's Hunan Kitchen,ChIJ965Iyl9544kRRM4zalOVnj4,3.9,253,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","1032 Commonwealth Ave, Boston",1
971,River Bar,ChIJCT-4Vt9w44kRZdem7la25AA,3.9,619,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","661 Assembly Row, Somerville",2
972,Tiki Rock,ChIJR5xrYIZw44kRLN5O6UCzd54,3.9,896,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","2 Broad St, Boston",2
973,Madras Dosa Company,ChIJD6yvYJpx44kRFVsgn5Em1Pc,4.1,691,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","55 Boston Wharf Rd, Boston",2
974,Sweet Boba (North End),ChIJ_3bG735x44kRexHTsLo_fPU,4.4,7,"('restaurant', 'food', 'point_of_interest', 'establishment')","331 Hanover St, Boston",Unknown
975,Bottega di Capri,ChIJN9X4jpd544kRQUxG6ZwdAiw,4.6,620,"('store', 'restaurant', 'point_of_interest', 'food', 'establishment')","41 Harvard St, Brookline",1
976,Rino's Place,ChIJkTf1LU9w44kRK2K_Q62_nxI,4.6,1200,"('restaurant', 'point_of_interest', 'food', 'establishment')","258 Saratoga St, Boston",2
977,Le's sushi bar and restaurant,ChIJpVeSkLlw44kRXezHHO7FtKg,4.4,418,"('restaurant', 'food', 'point_of_interest', 'establishment')","425-429 Cambridge St, Cambridge",2
978,Vela Seaport,ChIJo0w2r39w44kRNdeE-5sghe0,4.4,26,"('restaurant', 'point_of_interest', 'food', 'establishment')","65 Seaport Blvd, Boston",Unknown
979,Harvard Gardens,ChIJTSOEdJlw44kRXrNf75HKeIc,4.4,819,"('restaurant', 'food', 'point_of_interest', 'establishment')","316 Cambridge St, Boston",2
980,Cafe Landwer Audubon Circle,ChIJR_2acPF544kRpR9oUzDtxWo,4.4,1170,"('restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment')","900 Beacon St, Boston",2
981,Pavement Coffeehouse - Fenway,ChIJkR8q5vV544kRXkRNlnHtX30,4.3,466,"('cafe', 'bakery', 'restaurant', 'store', 'point_of_interest', 'food', 'establishment')","1334 Boylston St, Boston",1
982,Moona,ChIJqfn_hUt344kR6yARKCdjYnA,4.5,575,"('restaurant', 'point_of_interest', 'food', 'establishment')","243 Hampshire St, Cambridge",3
983,ReelHouse,ChIJMfUm1l1w44kRxwjqOp81giY,4.2,1167,"('restaurant', 'food', 'point_of_interest', 'establishment')","6 New St, Boston",3
984,Daddy Jones,ChIJK4s3jSl344kRf2VQgu7owhI,4.5,386,"('restaurant', 'cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment')","525 Medford St, Somerville",2
985,Vela Seaport,ChIJo0w2r39w44kRNdeE-5sghe0,4.4,26,"('restaurant', 'food', 'point_of_interest', 'establishment')","65 Seaport Blvd, Boston",Unknown
986,Cheeky Monkey Brewing Co.,ChIJ6bV0Gx1644kRjbtygVcbOq4,4.1,412,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","3 Lansdowne St, Boston",1
987,Avana Sushi 2,ChIJm6CxbAZx44kRDEILxKgf2Rw,4.4,92,"('restaurant', 'food', 'point_of_interest', 'establishment')","58 Franklin St, Boston",Unknown
988,Sorellina,ChIJt0c8Twx644kRU7qhHYey8hU,4.5,725,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Huntington Ave, Boston",4
989,Moona,ChIJqfn_hUt344kR6yARKCdjYnA,4.5,575,"('restaurant', 'food', 'point_of_interest', 'establishment')","243 Hampshire St, Cambridge",3
990,Dosa n Curry,ChIJ7UGRIzR344kRUaqGMxZqKbM,4.2,1812,"('restaurant', 'food', 'point_of_interest', 'establishment')","447 Somerville Ave, Somerville",2
991,Hokkaido Ramen Santouka Back Bay,ChIJ_5qf9Q9644kR_CtfKm5zZ_k,4.5,1500,"('restaurant', 'food', 'point_of_interest', 'establishment')","66 Hereford St, Boston",2
992,Kigo Kitchen,ChIJNwCtehh644kR_VukwZlj3bc,3.6,38,"('restaurant', 'food', 'point_of_interest', 'establishment')","360 Huntington Ave, Boston",Unknown
993,Lucia Ristorante,ChIJgSIAgIlw44kR5x0O4QVgepo,4.2,1134,"('restaurant', 'point_of_interest', 'food', 'establishment')","415 Hanover St, Boston",2
994,Para Maria,ChIJWUb4cnlx44kR7_qBzmqCbfs,3.9,97,"('restaurant', 'food', 'point_of_interest', 'establishment')","70 Sleeper St, Boston",Unknown
995,Silvertone Bar & Grill,ChIJn13PWoNw44kRG5kzofMvl0c,4.3,867,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","69 Bromfield St, Boston",2
996,T Anthony's Pizzeria,ChIJvYOGhMJ544kRmYB1EiJcZhQ,4.2,646,"('meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","1016 Commonwealth Ave, Boston",1
997,Maruichi Select,ChIJgRS7nwF544kRmsdzqTQSVL0,4.6,88,"('cafe', 'restaurant', 'point_of_interest', 'food', 'establishment')","299 Harvard St, Brookline",2
998,CAVA,ChIJOxJ7RKRx44kRMSVvrqnnwpo,4.4,651,"('restaurant', 'food', 'point_of_interest', 'establishment')","82 Ames St, Cambridge",1
999,Noon Mediterranean,ChIJvRvFXoJw44kRhDBB1JAEN54,3.8,332,"('restaurant', 'point_of_interest', 'food', 'establishment')","94 Shirley St, Boston",1
1000,Billy Tse,ChIJc4OWuIlw44kRgWFz4rqrA4A,4.1,271,"('restaurant', 'food', 'point_of_interest', 'establishment')","240 Commercial Street, Boston",2
1001,Tori Japan,ChIJbaksiL5544kR-QPUer4TQ-s,4.2,51,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","315 Centre St #8, Jamaica Plain",2
1002,Ebi Sushi,ChIJ4X119Mpw44kRp0EzchH_rTo,4.5,979,"('restaurant', 'food', 'point_of_interest', 'establishment')","290 Somerville Ave, Somerville",2
1003,Umai,ChIJ8x1_7Q5644kRhu20JIaczqs,4.2,365,"('restaurant', 'point_of_interest', 'food', 'establishment')","224 Newbury St, Boston",2
1004,Zen Restaurant,ChIJ2diCWZtw44kRHDw4XJJ8J6Y,4.4,360,"('restaurant', 'food', 'point_of_interest', 'establishment')","21A Beacon St, Boston",2
1005,Top Mix Bar & Kitchen JP,ChIJ_Z5gtiB544kR0FKI0VJohYM,4.2,353,"('restaurant', 'food', 'point_of_interest', 'establishment')","365 Centre St, Jamaica Plain",2
1006,My Thai Vegan Cafe,ChIJB4K3kXd644kRvMVOPEgfei8,4.2,1638,"('cafe', 'restaurant', 'food', 'point_of_interest', 'establishment')","3 Beach St #2, Boston",1
1007,Brigham Circle Chinese Food,ChIJWal8O49544kRQjeCju6qMUY,3.5,238,"('meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","728 Huntington Ave, Boston",1
