name,rating,price_level,rating_count,tags,address
Contessa Boston,3.9,4,859.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","Rooftop, 3 Newbury St, Boston"
Singh's Roti Shop,3.9,2,409.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","554 Columbia Rd, Dorchester"
California Pizza Kitchen at Prudential,3.9,2,1286.0,"('meal_delivery', 'meal_takeaway', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","800 Boylston St, Boston"
Wen's noodle and Ramen 云南米线和拉面,3.9,2,200.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","145 Tremont St, Boston"
Banners Kitchen & Tap,3.9,Unknown,504.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","82 Causeway St, Boston"
Pink Taco,3.9,2,989.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","374 Congress St, Boston"
Prime Shoppe,3.9,Unknown,175.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","104 Faneuil Hall Market Pl, Boston"
Wendy's,3.9,1,1193.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","71 Summer Street, Boston"
University House of Pizza,3.9,1,527.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","452 Huntington Ave, Boston"
Sarku Japan,3.9,1,85.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","417 Washington St Space #435, Boston"
A&B Kitchen • BAR,3.9,2,404.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","115 Beverly St, Boston"
Five Spices House,3.9,2,674.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","58 Beach St #2017, Boston"
Panera Bread,3.9,2,609.0,"('cafe', 'bakery', 'meal_takeaway', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment')","8 Allstate Rd Suite 3, Dorchester"
Wendy's,3.9,1,900.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","157-A Massachusetts Ave, Boston"
New China,3.9,1,247.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","869 Harrison Ave, Boston"
Boston Pizza & Grill,3.9,2,588.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","535 Columbia Rd, Dorchester"
Strega,3.9,2,924.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","379 Hanover St, Boston"
Wai Wai,3.9,1,135.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","26 Oxford St, Boston"
Passage To India,3.9,2,369.0,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","3 Glassworks Ave, Cambridge"
El Triunfo 147,3.9,1,185.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","147 E Berkeley St, Boston"
Village Pizza House,3.9,2,199.0,"('meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","312 Washington St, Brookline"
Mela Modern Indian Cuisine,3.8,2,824.0,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","578 Tremont St suite1, Boston"
Mumbai Spice,3.8,2,1101.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","251 Massachusetts Ave, Boston"
Tangierino Restaurant,3.8,Unknown,523.0,"('night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","83 Main St, Boston"
PLANTPUB,3.8,Unknown,83.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","61 Brookline Ave, Boston"
Noon Mediterranean,3.8,1,332.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","94 Shirley St, Boston"
Chipotle Mexican Grill,3.8,1,482.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","876 Commonwealth Ave, Brookline"
Charleys Cheesesteaks,3.8,1,86.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","417 Washington St, Boston"
Bodega Canal,3.8,2,620.0,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","57 Canal St, Boston"
Dean's List Restaurant,3.8,Unknown,29.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","5 Blossom St, Boston"
The Flamingo,3.8,Unknown,61.0,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","266 Commercial Street, Boston"
Upham's House Of Pizza,3.8,2,666.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","566 Columbia Rd, Dorchester"
Gogo Ya,3.8,2,28.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","401 Park Dr, Boston"
McDonald's,3.8,1,1358.0,"('cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","329 Washington St, Boston"
Mexcito Restaurant,3.8,1,40.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","350 Kendall St, Cambridge"
Falafel Corner,3.8,1,317.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","8 Eliot St, Cambridge"
Dumpling Daughter Boston,3.8,Unknown,39.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","475 W Broadway, Boston"
Vaanga Boston,3.8,2,1027.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","102 Water St, Boston"
Scorpion Bar Boston,3.8,2,950.0,"('bar', 'point_of_interest', 'establishment')","58 Seaport Blvd #200, Boston"
Boston House of Pizza,3.8,1,197.0,"('meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","305 Huntington Ave, Boston"
Taiwan Cafe,3.8,2,202.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","34 Oxford St, Boston"
Umbria Steakhouse,3.8,Unknown,100.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","250 Hanover St, Boston"
Subway,3.8,1,63.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","700 Commonwealth Ave, Boston"
Halal Indian Cuisine,3.8,1,351.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","736 Huntington Ave, Boston"
New American Cafe,3.8,2,173.0,"('cafe', 'restaurant', 'point_of_interest', 'food', 'establishment')","465 Huntington Ave, Boston"
LUCIE drink + dine,3.8,Unknown,125.0,"('restaurant', 'bar', 'point_of_interest', 'food', 'establishment')","120 Huntington Ave, Boston"
Felcaro Pizzeria,3.8,1,412.0,"('meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","280 Cambridge St, Boston"
Grace By Nia,3.8,Unknown,342.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","60 Seaport Blvd #325, Boston"
Subway,3.8,1,327.0,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","393 Massachusetts Ave Space F-1, Boston"
The Fresh Food Company at Marciano Commons,3.8,1,68.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","100 Bay State Rd, Boston"
Chutney's Cambridge,3.8,1,289.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","Inside The Garage Mall, 36 John F. Kennedy St, Cambridge"
Dumpling Cafe,3.7,1,1654.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","695 Washington St, Boston"
Dunkin',3.7,1,80.0,"('cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","One Harbor St, South Boston"
Canton House,3.7,1,185.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","6 Hancock St, Boston"
Kashmir Restaurant,3.7,2,794.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","279 Newbury St, Boston"
Great Wok Restaurants,3.7,1,372.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","1284 Massachusetts Ave #1608, Dorchester"
Margaritaville - Boston,3.7,2,73.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","Faneuil Hall, 399-400 Faneuil Hall Market Pl, Boston"
Pan Asia Restaurant,3.7,1,118.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","720 E Broadway, Boston"
Red Line Pizza,3.7,2,358.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","582 Dorchester Ave, Boston"
Garden Cafeteria,3.7,Unknown,93.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","465 Huntington Ave, Boston"
Station Bistro & KTV,3.7,Unknown,336.0,"('bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment')","20 Hudson St, Boston"
Guy Fieri's Boston Kitchen + Bar,3.7,2,595.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","186 Tremont St, Boston"
Chipotle Mexican Grill,3.7,1,1286.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","283 Washington St, Boston"
Rock Bottom Restaurant & Brewery,3.7,2,791.0,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","115 Stuart St, Boston"
Cappy's Pizza & Subs,3.7,1,451.0,"('meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","82 Westland Ave, Boston"
Panda Express,3.7,1,123.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","775 Commonwealth Ave, Boston"
Chipotle Mexican Grill,3.7,1,903.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","27 District Ave, Dorchester"
Wings Over Boston,3.6,2,620.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","325 Huntington Ave, Boston"
New Ho Toy,3.6,2,143.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","746 Dudley St, Dorchester"
Young kong,3.6,1,208.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","300 Centre St, Jamaica Plain"
Anna's Taqueria,3.6,2,37.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","360 Longwood Ave, Boston"
Royal Punjab,3.6,1,352.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","251 Cambridge St, Cambridge"
Taco Bell,3.6,1,197.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","100 Cambridgeside Pl, Cambridge"
Subway,3.6,1,63.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","Ryder hall, Leon St, Boston"
Kigo Kitchen,3.6,Unknown,38.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","360 Huntington Ave, Boston"
Fiskie's Cafe,3.6,1,83.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","27 Harbor Point Blvd, Dorchester"
Dumpling Daughter Brookline,3.6,1,160.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","1309 Beacon St, Brookline"
Food Wall Chinese Restaurant,3.6,1,153.0,"('meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","387 Centre St, Jamaica Plain"
Sauciety Restaurant,3.5,3,36.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","425 Summer Street, Boston"
Dumpling Palace,3.5,1,784.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","179 Massachusetts Ave, Boston"
Frank Anthony's Seaport Market,3.5,2,64.0,"('liquor_store', 'convenience_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","9 Fan Pier Boulevard, Boston"
Harvest of India,3.5,2,196.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","18 Eliot St, Cambridge"
Parm,3.5,2,99.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","140 Dartmouth St, Boston"
Chipotle Mexican Grill,3.5,1,415.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","51 Boston Wharf Rd, Boston"
McDonald's,3.5,1,1330.0,"('cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","540 Commonwealth Ave, Boston"
Su Su Gourmet,3.5,2,148.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","70 Tyler St, Boston"
McDonald's,3.5,1,1356.0,"('cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","146 Tremont St, Boston"
Salsas Mexican Grill,3.5,2,42.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","417 Washington St, Boston"
Pokeworks,3.5,2,37.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","4 S Market St, Boston"
Brigham Circle Chinese Food,3.5,1,238.0,"('meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","728 Huntington Ave, Boston"
Xi’An Rougamo姑娘手西安小吃,3.5,2,86.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","417 Washington St, Boston"
Chinese Dragon,3.4,1,350.0,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","380 Chelsea St, Boston"
Six West,3.4,2,333.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","6 W Broadway, Boston"
Basho Express,3.4,1,66.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","Warren Towers, 700 Commonwealth Ave, Boston"
Ms. Clucks Deluxe Chicken & Dumplings,3.4,2,43.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","401 Park Dr, Boston"
Teriyaki House,3.4,2,155.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","32 W Broadway, Boston"
Yummee,3.4,1,132.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","665 Tremont St Ste A, Boston"
Taco Bell,3.3,1,666.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","76 Summer Street, Boston"
Smashburger,3.3,2,347.0,"('store', 'restaurant', 'point_of_interest', 'food', 'establishment')","545 Boylston St, Boston"
Spagnuolo's Restaurant,3.3,Unknown,438.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","240 Hanover St, Boston"
Beijing Cafe,3.3,1,209.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","728 Commonwealth Ave, Boston"
Chipotle Mexican Grill,3.3,1,589.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","148 Brookline Ave, Boston"
New Moon Villa Restaurant,3.3,2,78.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","15 Edinboro St, Boston"
Domino's Pizza,3.3,1,518.0,"('meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","508 Park Dr, Boston"
Dragon Bowl,3.2,2,34.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","400 Brookline Ave, Boston"
Taco Bell Cantina,3.1,1,72.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","276 Harvard St, Brookline"
McDonald's,3.1,1,489.0,"('cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","700 Atlantic Ave, Boston"
Wong's,3.1,2,56.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","11 Winter Pl, Boston"
Montecristo Mexican Grill Mission Hill,3.1,2,286.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","748 Huntington Ave #A, Boston"
El Paso Enchiladas,3.1,1,126.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","2135 S Market St, Boston"
Spicy world Boston,3.1,2,59.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","7 Beach St, Boston"
Sakura Japan,3.0,Unknown,38.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","350 Longwood Ave, Boston"
Master Wok,2.9,2,49.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","700 Atlantic Ave, Boston"
Sapporo Ramen at HMart,2.9,1,44.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","581 Massachusetts Ave, Cambridge"
Ueno Sushi,2.8,1,32.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Faneuil Hall Market Pl, Boston"
Dosa Factory,2.8,1,153.0,"('restaurant', 'food', 'point_of_interest', 'establishment')","316 Newbury St, Boston"
Steve's Greek Cuisine,2.6,1,70.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 Faneuil Hall Square, Boston"
Taco Bell Cantina,2.4,1,498.0,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","872 Commonwealth Ave, Brookline"
Jen Lai Noodle & Rice Co,2.1,Unknown,40.0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1 S Market St, Boston"
